,0,1,2
613,-0.0025129189195556853,0.00033954480699380945,0.0023043968290040193
614,-0.002125845968765806,0.00037695893215302035,0.0022120520177246962
615,-0.0018200587342444017,0.00037024354270723367,0.002133045518753429
616,-0.0015637776637663953,0.0003375147931317079,0.002052865862198022
617,-0.0013382973346352898,0.00030428292904054015,0.0019709729004935535
618,-0.0011538294326961067,0.0002849664728620263,0.0019009134694196925
619,-0.001005198135133132,0.00028551155848683817,0.0018438232422025682
620,-0.0008826146524898613,0.00030060816025026163,0.001795185968521006
621,-0.0007774551026983021,0.0003158729482948694,0.0017518425262799957
622,-0.0006837445117733629,0.00032337472454271464,0.001713699987483563
623,-0.00060238199933648,0.0003193776220048009,0.0016753696482450422
624,-0.0005319812300862068,0.00030120861233134575,0.0016328826715683433
625,-0.0004694256589821002,0.0002773317168031885,0.001587712860962258
626,-0.0004076657394851443,0.00025042760416271693,0.0015324695845448768
627,-0.0003359816278874298,0.00021266727745219115,0.0014600734406033794
628,-0.00026391576214584766,0.00017284298295482234,0.0013838605826301034
629,-0.00019986988361945352,0.00014205966889208654,0.0013098941895098362
630,-0.00014414996561503053,0.0001186831758336911,0.0012379399597617353
631,-9.200365432131773e-05,0.00010113297992400048,0.001165541923797063
632,-4.788992249177919e-05,9.044527049230392e-05,0.0011025881451091142
633,-1.286439925607852e-05,8.16445553209774e-05,0.001048918978313046
634,1.904275955526421e-05,6.904534544561851e-05,0.0009935140095218696
635,5.4450678645384784e-05,5.2113675901964844e-05,0.0009268227502312466
636,8.874572745189656e-05,3.301356033662467e-05,0.0008604747177534099
637,0.00011998079280263065,1.636587585657187e-05,0.0008018378025042541
638,0.00015670913198418844,-4.702084615273918e-07,0.0007401520230171228
639,0.00019231796371471467,-1.5358938954994164e-05,0.0006863306150227762
640,0.00022204433288886872,-2.6402503187621818e-05,0.0006413945449085876
641,0.0002479920577882028,-3.349777556958188e-05,0.0005979754802634803
642,0.0002752696194383384,-3.908971305270967e-05,0.0005524148781737565
643,0.0003060632565164359,-4.826576434573274e-05,0.0005020241890306801
644,0.0003310477559849821,-5.9196014111464134e-05,0.0004581626564845664
645,0.0003426703522097788,-6.779904989742604e-05,0.00042866904534078745
646,0.00034373858951859026,-7.013025052164692e-05,0.0004150099372446801
647,0.0003413311284166786,-5.970917710885179e-05,0.0004132604395066496
648,0.00033839887199306245,-4.365640321005893e-05,0.0004262329334852223
649,0.00033481011876633433,-2.0207907314230435e-05,0.0004540852405238088
650,0.0003342611511827341,7.818433031697233e-06,0.0004803205472799718
651,0.0003403328359136951,3.689394902863074e-05,0.0004998232209254757
652,0.0003562265029247413,6.872470322270396e-05,0.0005053866100704615
653,0.0,0.0,0.0
654,0.0,0.0,0.0
655,0.0,0.0,0.0
656,0.0,0.0,0.0
657,0.0,0.0,0.0
658,0.0,0.0,0.0
659,0.0,0.0,0.0
660,0.0,0.0,0.0
661,0.0,0.0,0.0
662,0.0,0.0,0.0
663,0.0,0.0,0.0
664,0.0,0.0,0.0
665,0.0,0.0,0.0
666,0.0,0.0,0.0
667,0.0,0.0,0.0
668,0.0,0.0,0.0
669,0.0,0.0,0.0
670,0.0,0.0,0.0
671,0.0,0.0,0.0
672,0.0,0.0,0.0
673,0.0,0.0,0.0
674,0.0,0.0,0.0
675,0.0,0.0,0.0
676,0.0,0.0,0.0
677,0.0,0.0,0.0
678,0.0,0.0,0.0
679,0.0,0.0,0.0
680,0.0,0.0,0.0
681,0.0,0.0,0.0
682,0.0,0.0,0.0
683,0.0,0.0,0.0
684,0.0,0.0,0.0
685,0.0,0.0,0.0
686,0.0,0.0,0.0
687,0.0,0.0,0.0
688,0.0,0.0,0.0
689,0.0,0.0,0.0
690,0.0,0.0,0.0
691,0.0,0.0,0.0
692,0.0,0.0,0.0
693,0.0,0.0,0.0
694,0.0,0.0,0.0
695,0.0,0.0,0.0
696,0.0,0.0,0.0
697,0.0,0.0,0.0
698,0.0,0.0,0.0
699,0.0,0.0,0.0
700,0.0,0.0,0.0
701,0.0,0.0,0.0
702,0.0,0.0,0.0
703,0.0,0.0,0.0
704,0.0,0.0,0.0
705,0.0,0.0,0.0
706,0.0,0.0,0.0
707,0.0,0.0,0.0
708,0.0,0.0,0.0
709,0.0,0.0,0.0
710,0.0,0.0,0.0
711,0.0,0.0,0.0
712,0.0,0.0,0.0
713,0.0,0.0,0.0
714,0.0,0.0,0.0
715,0.0,0.0,0.0
716,0.0,0.0,0.0
717,0.0,0.0,0.0
718,0.0,0.0,0.0
719,0.0,0.0,0.0
720,0.0,0.0,0.0
721,0.0,0.0,0.0
722,0.0,0.0,0.0
723,0.0,0.0,0.0
724,0.0,0.0,0.0
725,0.0,0.0,0.0
726,0.0,0.0,0.0
727,0.0,0.0,0.0
728,0.0,0.0,0.0
729,0.0,0.0,0.0
730,0.0,0.0,0.0
731,0.0,0.0,0.0
732,0.0,0.0,0.0
733,0.0,0.0,0.0
734,0.0,0.0,0.0
735,0.0,0.0,0.0
736,0.0,0.0,0.0
737,0.0,0.0,0.0
738,0.0,0.0,0.0
739,0.0,0.0,0.0
740,0.0,0.0,0.0
741,0.0,0.0,0.0
742,0.0,0.0,0.0
743,0.0,0.0,0.0
744,0.0,0.0,0.0
745,0.0,0.0,0.0
746,0.0,0.0,0.0
747,0.0,0.0,0.0
748,0.0,0.0,0.0
749,0.0,0.0,0.0
750,0.0,0.0,0.0
751,0.0,0.0,0.0
752,0.0,0.0,0.0
753,0.0,0.0,0.0
754,0.0,0.0,0.0
755,0.0,0.0,0.0
756,0.0,0.0,0.0
757,0.0,0.0,0.0
758,0.0,0.0,0.0
759,0.0,0.0,0.0
760,0.0,0.0,0.0
761,0.0662002655857705,0.018195642995455345,-0.021152072434073032
762,0.028445872897067626,0.008184538540115036,-0.010729853485239006
763,0.01658617247586717,0.004675110332764636,-0.007280662204987942
764,0.011167837802008597,0.003278206664174186,-0.0054892256069417125
765,0.008031485024468883,0.00267040975306883,-0.004270191508683789
766,0.006129547755545195,0.002347218862390089,-0.003438442880391195
767,0.00490964806264606,0.002124892279464246,-0.0028456838150379693
768,0.004034003972338868,0.0018100023760095898,-0.00238179243620539
769,0.003375057543321992,0.0014932746663464853,-0.002008945091767973
770,0.0028913761781246953,0.0012731891093425494,-0.0017260881514273385
771,0.002534709419981582,0.001076624857197993,-0.0015163695709556229
772,0.0022606583077970695,0.0009049836379605676,-0.0013572659860888836
773,0.002050159496579653,0.0007710965121628167,-0.0012351602620027076
774,0.0018865537228536617,0.0006589662375966388,-0.0011292752101972519
775,0.0017394331147184325,0.0005788222817401117,-0.001016448529818696
776,0.001601713527081049,0.0005260049371050788,-0.0009027082677066861
777,0.0014812163598670598,0.0004878386079924933,-0.0008016151979212474
778,0.0013811345890159545,0.0004578398316263914,-0.0007151126622391146
779,0.0013027578027836595,0.0004288655937030431,-0.0006462732856116075
780,0.0012379300724846489,0.0003971351809368853,-0.0005900847220781752
781,0.0011817073369849076,0.0003656768117419988,-0.0005427998891169716
782,0.0011327611152973614,0.00033474252437198573,-0.0005012240930056065
783,0.0010888399737155681,0.00030408622548562677,-0.00046417717253430463
784,0.0010470971336924504,0.0002784122112298377,-0.00043224837637802574
785,0.0010073505378607542,0.0002625078225914562,-0.00040295462627551573
786,0.0009743751132066594,0.0002487698051401045,-0.00037732213372653053
787,0.0009464046100414531,0.00023527999379802507,-0.00035635463923517805
788,0.0009203425657113515,0.00022570591391410334,-0.00033968115771572914
789,0.0008954676763099668,0.00022171482299559843,-0.00032506287361941773
790,0.0008702747982792012,0.0002165621168107808,-0.00030496655551486603
791,0.0008526701810277795,0.00021168689514297804,-0.00028990394223777965
792,0.0008442841688591457,0.00020864605306308425,-0.0002864397666811032
793,0.0008369780452678159,0.00020590546589644966,-0.00028431915831645446
794,0.0008280319707176777,0.00020322582273965607,-0.0002817678122400639
795,0.0008217804209318571,0.00019953589448024642,-0.0002839495414574411
796,0.0008142219178655058,0.00019255357288858633,-0.00028738203669314183
797,0.0007979649737794755,0.00018502617653867268,-0.0002832574393929778
798,0.0007782588902405883,0.00017766830784910444,-0.00027458158053758944
799,0.0007616747451606881,0.00017657671836221976,-0.000271656922443972
800,0.0007477576524852097,0.0001742810346855001,-0.0002707279022224433
801,0.0007350145492738947,0.00017481985248161207,-0.00026514415284361416
802,0.000724985553347629,0.00017536921085363884,-0.0002638369792259697
803,0.000718521314454704,0.0001746799584327186,-0.0002694712854359338
804,0.0007196377934976632,0.00018008273163524143,-0.0002817367647835125
805,0.0007272216284117749,0.00018794164393699426,-0.00029582646183584123
806,0.0007370240505669381,0.0001963584589342879,-0.0003065939144373567
807,0.0007463489003900417,0.0002068334429955726,-0.00031190162433197496
808,0.0007587203715885379,0.0002161458012238963,-0.00031102836340789913
809,0.0,0.0,0.0
810,0.0,0.0,0.0
811,0.0,0.0,0.0
812,0.0,0.0,0.0
813,0.0,0.0,0.0
814,0.0,0.0,0.0
815,0.0,0.0,0.0
816,0.0,0.0,0.0
817,0.0,0.0,0.0
818,0.0,0.0,0.0
819,0.0,0.0,0.0
820,0.0,0.0,0.0
821,0.0,0.0,0.0
822,0.0,0.0,0.0
823,0.0,0.0,0.0
824,0.0,0.0,0.0
825,0.0,0.0,0.0
826,0.0,0.0,0.0
827,0.0,0.0,0.0
828,0.0,0.0,0.0
829,0.0,0.0,0.0
830,0.0,0.0,0.0
831,0.0,0.0,0.0
832,0.0,0.0,0.0
833,0.0,0.0,0.0
834,0.0,0.0,0.0
835,0.0,0.0,0.0
836,0.0,0.0,0.0
837,0.0,0.0,0.0
838,0.0,0.0,0.0
839,0.0,0.0,0.0
840,0.0,0.0,0.0
841,0.0,0.0,0.0
842,0.0,0.0,0.0
843,0.0,0.0,0.0
844,0.0,0.0,0.0
845,0.0,0.0,0.0
846,0.0,0.0,0.0
847,0.0,0.0,0.0
848,0.0,0.0,0.0
849,0.0,0.0,0.0
850,0.0,0.0,0.0
851,0.0,0.0,0.0
852,0.0,0.0,0.0
853,0.0,0.0,0.0
854,0.0,0.0,0.0
855,0.0,0.0,0.0
856,0.0,0.0,0.0
857,0.0,0.0,0.0
858,0.0,0.0,0.0
859,0.0,0.0,0.0
860,0.0,0.0,0.0
861,0.0,0.0,0.0
862,0.0,0.0,0.0
863,0.0,0.0,0.0
864,0.0,0.0,0.0
865,0.0,0.0,0.0
866,0.0,0.0,0.0
867,0.0,0.0,0.0
868,0.0,0.0,0.0
869,0.0,0.0,0.0
870,0.0,0.0,0.0
871,0.0,0.0,0.0
872,0.0,0.0,0.0
873,0.0,0.0,0.0
874,0.0,0.0,0.0
875,0.0,0.0,0.0
876,0.0,0.0,0.0
877,0.0,0.0,0.0
878,0.0,0.0,0.0
879,0.0,0.0,0.0
880,0.0,0.0,0.0
881,0.0,0.0,0.0
882,0.0,0.0,0.0
883,0.0,0.0,0.0
884,0.0,0.0,0.0
885,0.0,0.0,0.0
886,0.0,0.0,0.0
887,0.0,0.0,0.0
888,0.0,0.0,0.0
889,0.0,0.0,0.0
890,0.0,0.0,0.0
891,0.0,0.0,0.0
892,0.0,0.0,0.0
893,0.0,0.0,0.0
894,0.0,0.0,0.0
895,0.0,0.0,0.0
896,0.0,0.0,0.0
897,0.0,0.0,0.0
898,0.0,0.0,0.0
899,0.0,0.0,0.0
900,0.0,0.0,0.0
901,0.0,0.0,0.0
902,0.0,0.0,0.0
903,0.0,0.0,0.0
904,0.0,0.0,0.0
905,0.0,0.0,0.0
906,0.0,0.0,0.0
907,0.0,0.0,0.0
908,0.0,0.0,0.0
909,0.0,0.0,0.0
910,0.0,0.0,0.0
911,0.0,0.0,0.0
912,0.0,0.0,0.0
913,0.0829747673490234,0.020503662804873098,-0.030302481334414592
914,0.037084517829554235,0.010693370805719703,-0.01585839686153216
915,0.021378577047103855,0.006152815923235423,-0.010537764001120095
916,0.014422133277035957,0.004175346846817385,-0.008056965013164063
917,0.010669514187411527,0.003405965161895444,-0.0066238082056379825
918,0.008264423940312942,0.002597249662605558,-0.00558192518424044
919,0.006634135482167262,0.0019460323990459106,-0.004805163079401988
920,0.005487340972895133,0.0016235679742171965,-0.004214325453902417
921,0.0046096238454455965,0.0013157457512775728,-0.0037154171710422172
922,0.003942017065344003,0.0010578592879831557,-0.0033004110906212926
923,0.0034455234532818632,0.0008778871878150304,-0.002964331735187305
924,0.0030606191232542125,0.0007278774381226094,-0.0026851558371468616
925,0.0027582638760944656,0.0006058068986557114,-0.0024499571073582304
926,0.00251898559379931,0.0005067662479184666,-0.0022471916892029945
927,0.0023314250124571285,0.0004347521767722166,-0.0020738870507045187
928,0.0021855671511733657,0.0003986239091727598,-0.00192831340857305
929,0.002068575548340454,0.0003899725603773866,-0.0018070804459624718
930,0.0019748825233162023,0.0003883764300166021,-0.0017062701566327807
931,0.0018958075616457054,0.00039327161326508877,-0.0016199149711134638
932,0.001826217867442399,0.00039761043940693386,-0.0015438800609485141
933,0.001764219682593754,0.00039830803446757956,-0.0014763827081224925
934,0.0017074282439224014,0.000394401157090688,-0.0014168612470902258
935,0.0016521714652391964,0.00038519751874904247,-0.0013632562489348879
936,0.001596448375716206,0.00037539902559074713,-0.001313421737968758
937,0.0015433454550813214,0.00036341204705799056,-0.0012674290828703564
938,0.0014902029757551038,0.0003508971297568606,-0.001222824551759926
939,0.0014356596557748862,0.00034160743526021666,-0.0011765956219248895
940,0.0013837594408234774,0.00033127549600419357,-0.0011289161899578253
941,0.0013340689820444558,0.000320959768638405,-0.0010823237383208093
942,0.0012887345027867503,0.00030884257606284763,-0.001041902038030864
943,0.0012476259761947577,0.00029770917047669554,-0.0010067284697240502
944,0.0012095816409871405,0.0002929912626361605,-0.0009703869198291598
945,0.001178206416287731,0.00029019216104263766,-0.0009385684842549515
946,0.0011529745220487362,0.00028411961801754127,-0.000911189980131403
947,0.001128689558028188,0.0002790525177316758,-0.0008828040801431979
948,0.0011039834830245381,0.00027393450032050273,-0.0008566654166474061
949,0.00108150535267056,0.0002712981067038708,-0.0008343629842078207
950,0.0010613900468774513,0.00026913729076129804,-0.0008140896624631048
951,0.0010399323186490402,0.00026622249151691315,-0.0007938599336010155
952,0.0010193501581023093,0.0002586551818882802,-0.0007753745310416021
953,0.0010004544232023853,0.00025485020936382493,-0.0007587504860707641
954,0.0009830224102837148,0.0002515996952047872,-0.0007429022558194107
955,0.0009661633075016913,0.00025284018043158417,-0.000728924773301371
956,0.0009494851356301697,0.0002527107923760166,-0.0007176290961463635
957,0.0009331402618033641,0.00024917314659465525,-0.0007069586357704507
958,0.0009173179236886064,0.0002488502613497168,-0.0006970222013833534
959,0.0009019027830825218,0.0002501715570575924,-0.0006905652590460444
960,0.000889832433972132,0.00024296686452155897,-0.0006881682144518461
961,0.000884025691739735,0.00023204055515953844,-0.000688353653666658
962,0.0,0.0,0.0
963,0.0,0.0,0.0
964,0.0,0.0,0.0
965,0.0,0.0,0.0
966,0.0,0.0,0.0
967,0.0,0.0,0.0
968,0.0,0.0,0.0
969,0.0,0.0,0.0
970,0.0,0.0,0.0
971,0.0,0.0,0.0
972,0.0,0.0,0.0
973,0.0,0.0,0.0
974,0.0,0.0,0.0
975,0.0,0.0,0.0
976,0.0,0.0,0.0
977,0.0,0.0,0.0
978,0.0,0.0,0.0
979,0.0,0.0,0.0
980,0.0,0.0,0.0
981,0.0,0.0,0.0
982,0.0,0.0,0.0
983,0.0,0.0,0.0
984,0.0,0.0,0.0
985,0.0,0.0,0.0
986,0.0,0.0,0.0
987,0.0,0.0,0.0
988,0.0,0.0,0.0
989,0.0,0.0,0.0
990,0.0,0.0,0.0
991,0.0,0.0,0.0
992,0.0,0.0,0.0
993,0.0,0.0,0.0
994,0.0,0.0,0.0
995,0.0,0.0,0.0
996,0.0,0.0,0.0
997,0.0,0.0,0.0
998,0.0,0.0,0.0
999,0.0,0.0,0.0
1000,0.0,0.0,0.0
1001,0.0,0.0,0.0
1002,0.0,0.0,0.0
1003,0.0,0.0,0.0
1004,0.0,0.0,0.0
1005,0.0,0.0,0.0
1006,0.0,0.0,0.0
1007,0.0,0.0,0.0
1008,0.0,0.0,0.0
1009,0.0,0.0,0.0
1010,0.0,0.0,0.0
1011,0.0,0.0,0.0
1012,0.0,0.0,0.0
1013,0.0,0.0,0.0
1014,0.0,0.0,0.0
1015,0.0,0.0,0.0
1016,0.0,0.0,0.0
1017,0.0,0.0,0.0
1018,0.0,0.0,0.0
1019,0.0,0.0,0.0
1020,0.0,0.0,0.0
1021,0.0,0.0,0.0
1022,0.0,0.0,0.0
1023,0.0,0.0,0.0
1024,0.0,0.0,0.0
1025,0.0,0.0,0.0
1026,0.0,0.0,0.0
1027,0.0,0.0,0.0
1028,0.0,0.0,0.0
1029,0.0,0.0,0.0
1030,0.0,0.0,0.0
1031,0.0,0.0,0.0
1032,0.0,0.0,0.0
1033,0.0,0.0,0.0
1034,0.0,0.0,0.0
1035,0.0,0.0,0.0
1036,0.0,0.0,0.0
1037,0.0,0.0,0.0
1038,0.0,0.0,0.0
1039,0.0,0.0,0.0
1040,0.0,0.0,0.0
1041,0.0,0.0,0.0
1042,0.0,0.0,0.0
1043,0.0,0.0,0.0
1044,0.0,0.0,0.0
1045,0.0,0.0,0.0
1046,0.0,0.0,0.0
1047,0.0,0.0,0.0
1048,0.0,0.0,0.0
1049,0.0,0.0,0.0
1050,0.0,0.0,0.0
1051,0.0,0.0,0.0
1052,0.0,0.0,0.0
1053,0.0,0.0,0.0
1054,0.0,0.0,0.0
1055,0.0,0.0,0.0
1056,0.0,0.0,0.0
1057,0.0,0.0,0.0
1058,0.0,0.0,0.0
1059,0.0,0.0,0.0
1060,0.0,0.0,0.0
1061,0.0,0.0,0.0
1062,0.0,0.0,0.0
1063,0.0,0.0,0.0
1064,0.0,0.0,0.0
1065,0.0,0.0,0.0
1066,0.0,0.0,0.0
1067,0.0,0.0,0.0
1068,0.0,0.0,0.0
1069,0.0,0.0,0.0
1070,0.0,0.0,0.0
1071,0.0,0.0,0.0
1072,0.10956111269273106,0.02486380081085416,-0.03743879975509877
1073,0.04724605078871469,0.01137837540419117,-0.01916501584293883
1074,0.027240059736247935,0.006831239710152482,-0.012926277564661724
1075,0.018075490108628196,0.004471596188434482,-0.009747053944326635
1076,0.013113446286251522,0.0032955978750498216,-0.007812602586753127
1077,0.009990993209028267,0.002731902969230723,-0.006426068089328868
1078,0.007831753207896669,0.0022800773663406307,-0.005343151148430264
1079,0.006374470123169082,0.0019561014013037355,-0.004553978159338395
1080,0.005407237948416914,0.0017369936042501948,-0.004002686287705104
1081,0.004717335841528543,0.0015186561011101124,-0.003584655397858055
1082,0.004180112874199976,0.001338765635609265,-0.0032402976081463662
1083,0.003768521109136503,0.0011754003240276147,-0.0029538335468364224
1084,0.00344415151304529,0.001039851272662135,-0.002708476507652794
1085,0.003169325460241994,0.0009302092137099673,-0.002485843021052926
1086,0.0029364038723135766,0.0008492274351208912,-0.0022885899488860207
1087,0.0027451309667431466,0.0007771522394125131,-0.0021108421581457365
1088,0.0025806697404251087,0.0007146232281552502,-0.0019418365670305572
1089,0.0024441360308365694,0.0006710500792088287,-0.0017990684920431432
1090,0.0023394510269075953,0.0006341156028754,-0.0016892744491906458
1091,0.0022561066503898326,0.00059774249420108,-0.001607950087805948
1092,0.0021863685240955237,0.0005708048190484024,-0.0015513620211176468
1093,0.0021216149202085838,0.0005340388794550805,-0.0015019168650463668
1094,0.0020567795003234683,0.0005118197721581357,-0.0014560463204788393
1095,0.0019910047479494678,0.0004903416546022467,-0.0014115150434049898
1096,0.00191682162338546,0.0004701196815700964,-0.0013657750089830312
1097,0.001842286677666875,0.00046922361833475466,-0.0013285082958967296
1098,0.0017749029147727169,0.00046672655220483377,-0.0012985395718577623
1099,0.001709668317444116,0.0004664486833125728,-0.0012662056572006236
1100,0.0016436039076426995,0.0004654483392101733,-0.0012358490899052124
1101,0.0015746196987144467,0.0004712687130743355,-0.0012104176957380781
1102,0.001508622719024962,0.0004913450951699132,-0.0011934460844316558
1103,0.0014520523059601653,0.0005271561684020783,-0.001188649529391909
1104,0.0014078198547317023,0.0005629226186015479,-0.0011895371967275373
1105,0.0013688469762128566,0.0006090364080083582,-0.0011910145425629687
1106,0.0013324482053556578,0.0006434693482588155,-0.0011858461121193194
1107,0.0012933593732582561,0.0006687077019949862,-0.0011706789912927244
1108,0.0012514456276267881,0.000660395884271464,-0.0011404050342295941
1109,0.0012086707702649664,0.0006425377673428875,-0.001100000156605488
1110,0.001170537990452958,0.0006257779497086497,-0.0010614164832850404
1111,0.0011386836568123859,0.0005982932940532326,-0.001024438166572775
1112,0.0011124474546825784,0.0005595014683674171,-0.0009921843678017581
1113,0.0010917208309600464,0.0005127863789198907,-0.0009688416521555856
1114,0.0010754059908603573,0.000472153810174658,-0.0009521711354005797
1115,0.0010635173720099753,0.00043264950120697605,-0.0009394561512513075
1116,0.0010560231083528906,0.0003946907408257026,-0.0009274044185372306
1117,0.0010522507390745412,0.0003623573087079777,-0.0009140303497244292
1118,0.001050866517741598,0.0003276134001380734,-0.0008914157479798546
1119,0.001056852564706515,0.000291126138531165,-0.0008657738049396638
1120,0.0,0.0,0.0
1121,0.0,0.0,0.0
1122,0.0,0.0,0.0
1123,0.0,0.0,0.0
1124,0.0,0.0,0.0
1125,0.0,0.0,0.0
1126,0.0,0.0,0.0
1127,0.0,0.0,0.0
1128,0.0,0.0,0.0
1129,0.0,0.0,0.0
1130,0.0,0.0,0.0
1131,0.0,0.0,0.0
1132,0.0,0.0,0.0
1133,0.0,0.0,0.0
1134,0.0,0.0,0.0
1135,0.0,0.0,0.0
1136,0.0,0.0,0.0
1137,0.0,0.0,0.0
1138,0.0,0.0,0.0
1139,0.0,0.0,0.0
1140,0.0,0.0,0.0
1141,0.0,0.0,0.0
1142,0.0,0.0,0.0
1143,0.0,0.0,0.0
1144,0.0,0.0,0.0
1145,0.0,0.0,0.0
1146,0.0,0.0,0.0
1147,0.0,0.0,0.0
1148,0.0,0.0,0.0
1149,0.0,0.0,0.0
1150,0.0,0.0,0.0
1151,0.0,0.0,0.0
1152,0.0,0.0,0.0
1153,0.0,0.0,0.0
1154,0.0,0.0,0.0
1155,0.0,0.0,0.0
1156,0.0,0.0,0.0
1157,0.0,0.0,0.0
1158,0.0,0.0,0.0
1159,0.0,0.0,0.0
1160,0.0,0.0,0.0
1161,0.0,0.0,0.0
1162,0.0,0.0,0.0
1163,0.0,0.0,0.0
1164,0.0,0.0,0.0
1165,0.0,0.0,0.0
1166,0.0,0.0,0.0
1167,0.0,0.0,0.0
1168,0.0,0.0,0.0
1169,0.0,0.0,0.0
1170,0.0,0.0,0.0
1171,0.0,0.0,0.0
1172,0.0,0.0,0.0
1173,0.0,0.0,0.0
1174,0.0,0.0,0.0
1175,0.0,0.0,0.0
1176,0.0,0.0,0.0
1177,0.0,0.0,0.0
1178,0.0,0.0,0.0
1179,0.0,0.0,0.0
1180,0.0,0.0,0.0
1181,0.0,0.0,0.0
1182,0.0,0.0,0.0
1183,0.0,0.0,0.0
1184,0.0,0.0,0.0
1185,0.0,0.0,0.0
1186,0.0,0.0,0.0
1187,0.0,0.0,0.0
1188,0.0,0.0,0.0
1189,0.0,0.0,0.0
1190,0.0,0.0,0.0
1191,0.0,0.0,0.0
1192,0.0,0.0,0.0
1193,0.0,0.0,0.0
1194,0.0,0.0,0.0
1195,0.0,0.0,0.0
1196,0.0,0.0,0.0
1197,0.0,0.0,0.0
1198,0.0,0.0,0.0
1199,0.0,0.0,0.0
1200,0.0,0.0,0.0
1201,0.0,0.0,0.0
1202,0.0,0.0,0.0
1203,0.0,0.0,0.0
1204,0.0,0.0,0.0
1205,0.0,0.0,0.0
1206,0.0,0.0,0.0
1207,0.0,0.0,0.0
1208,0.0,0.0,0.0
1209,0.0,0.0,0.0
1210,0.0,0.0,0.0
1211,0.0,0.0,0.0
1212,0.0,0.0,0.0
1213,0.0,0.0,0.0
1214,0.0,0.0,0.0
1215,0.0,0.0,0.0
1216,0.0,0.0,0.0
1217,0.0,0.0,0.0
1218,0.0,0.0,0.0
1219,0.0,0.0,0.0
1220,0.0,0.0,0.0
1221,0.0,0.0,0.0
1222,0.0,0.0,0.0
1223,0.0,0.0,0.0
1224,0.0,0.0,0.0
1225,0.0,0.0,0.0
1226,0.0,0.0,0.0
1227,0.0,0.0,0.0
1228,0.0,0.0,0.0
1229,0.0,0.0,0.0
1230,0.1331888080349812,0.02862541593014673,-0.04361558875438708
1231,0.056388804199044185,0.012811438011268038,-0.021204119507640753
1232,0.03232342345414069,0.0077294075149832615,-0.013874615731386195
1233,0.02115101388181792,0.0052203905507749344,-0.010178065456219312
1234,0.014915408609827383,0.003566929624641714,-0.007910646608621149
1235,0.01119886092045236,0.0026379364174900686,-0.006451754736059063
